Index,Sum of Round Trip Mileage (km),Sum of Round Trip CO2 emission (kgCo2e)
221,9.656064,0
222,6.437376,0
223,3.5405568000000005,0
224,16.09344,1.6439448960000003
225,51.499008,1.82615482368
226,3.218688,0
227,74.029824,2.62509755904
229,16.09344,2.6818108416000004
230,25.749504,2.6303118336000004
231,6.437376,0
232,14.484096000000001,0
233,4.828032,0
234,44.41789440000001,7.401797922816002
235,35.405568,0
236,20.921472,0
237,4.828032,0
238,54.717696000000004,9.118156861440001
239,9.656064,0
240,9.656064,0
241,4.828032,0.8045432524800001
242,8.04672,0
243,5.149900800000001,0
244,3.218688,0
245,38.624256,6.436346019840001
246,51.499008,1.82615482368
247,148.059648,24.672659742720004
248,128.74752,21.454486732800003
249,0,0
250,3.8624256,0
251,41.842944,6.972708188160001
252,115.87276800000001,4.10884835328
253,6.437376,0
254,7.081113600000001,0
255,6.437376,0
256,32.18688,5.363621683200001
257,3.218688,0
258,48.28032,8.0454325248
259,5.793638400000001,0
260,3.218688,0
261,6.437376,0
262,25.749504,0.91307741184
263,7.4029824,0.7562146521600001
264,4.184294400000001,0
265,83.685888,13.945416376320003
266,4.184294400000001,0
267,46.670976,4.7674401984
268,51.499008,5.85389223936
269,74.029824,12.336329871360002
270,9.656064,0
271,115.87276800000001,4.10884835328
272,54.717696000000004,9.118156861440001
273,80.4672,13.409054208000002
274,12.874752,0
275,77.248512,12.872692039680002
276,9.656064,1.6090865049600003
277,4.184294400000001,0
278,8.04672,0
279,251.05766400000002,8.90250476544
280,83.685888,13.945416376320003
281,70.811136,11.799967703040002
282,1.9312128,0
283,6.437376,0.6575779584000001
284,9.656064,1.6090865049600003
285,0,0
286,80.4672,13.409054208000002
287,38.624256,6.436346019840001
288,17.0590464,2.842719492096
289,54.717696000000004,9.118156861440001
290,28.968192000000002,4.827259514880001
291,74.029824,12.336329871360002
293,139.04732160000003,4.930618023936001
294,4.828032,0
295,19.312128,0
296,25.749504,4.29089734656
297,8.368588800000001,1.3945416376320003
298,25.749504,0
299,289.68192,10.2721208832
301,25.749504,2.6303118336000004
302,289.68192,10.2721208832
303,6.437376,0.6575779584000001
304,4.828032,0
305,93.341952,15.554502881280001
306,12.874752,2.14544867328
307,6.759244800000001,0
308,3.218688,0
309,12.874752,2.14544867328
310,20.921472,3.4863540940800006
311,4.828032,0
312,643.7376,22.826935296000002
313,25.749504,4.29089734656
314,251.05766400000002,8.90250476544
315,135.184896,22.527211069440003
316,38.624256,6.436346019840001
317,16.09344,2.6818108416000004
318,61.155072000000004,10.190881198080001
319,5.793638400000001,0
320,19.312128,0
321,4.5061632,0
322,19.312128,0
323,48.28032,8.0454325248
324,3.5405568000000005,0
325,9.656064,0.50858489088
327,0,0
328,48.28032,8.0454325248
329,3.218688,0
330,804.672,28.53366912
331,7.081113600000001,0
333,7.4029824,0.7562146521600001
334,144.84096,24.1362975744
335,3.218688,0
336,9.656064,0
337,57.936384000000004,9.654519029760001
338,0,0
339,4.184294400000001,0
340,5.149900800000001,0
341,57.936384000000004,9.654519029760001
342,32.18688,5.363621683200001
343,6.437376,1.07272433664
